Run,DATA_QUALITY,LOT_ID,MachineRecipeID,PortID,ProcessOpNum,ProductGrpID,ProductID,RouteID,Technology,WAFER_ID,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33
62355,93.7,E,B,A,B,C,C,C,C,16,142.0,2.8,323.0,119.0,127.0,139.0,122.0,-74.0,3.0,0.0,7.0,5.84,0.0,9.49,968.0,96.0,14.98,46.0,0.0,0.01,161.0,2.43,4906.0,1.0,0.0,11.0,5.0,1253.0,2839.0,6.0,300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,145.0,3.22,320.0,119.0,127.0,139.0,122.0,-74.0,3.0,0.0,7.0,5.84,0.0,9.49,968.0,111.0,16.03,127.0,0.0,0.01,186.0,2.43,4906.0,1.0,0.0,8.0,6.0,1305.0,3101.0,6.0,2500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,148.0,3.67,313.0,119.0,126.0,140.0,122.0,-74.0,3.0,0.0,7.0,5.84,0.0,9.49,968.0,111.0,16.03,127.0,0.0,0.0,198.0,2.43,4906.0,1.0,0.0,12.0,5.0,1304.0,3111.0,6.0,4700.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,150.0,3.63,311.0,119.0,126.0,140.0,122.0,-73.0,3.0,0.0,7.0,5.84,0.0,9.49,968.0,111.0,16.06,127.0,35.0,4.05,201.0,2.43,4906.0,1.0,0.0,6.0,2.0,1304.0,3107.0,7.0,2100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,154.0,4.08,309.0,119.0,126.0,140.0,122.0,-73.0,3.0,0.0,7.0,5.84,0.0,9.97,968.0,111.0,16.06,127.0,35.0,4.04,203.0,2.43,4906.0,1.0,0.0,12.0,6.0,1305.0,3111.0,8.0,0.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,157.0,4.28,309.0,119.0,126.0,140.0,122.0,-73.0,4.0,6.8,7.03,6.81,0.97,9.5,968.0,111.0,16.06,86.0,40.0,7.05,202.0,2.43,4906.0,1005.0,9.0,7.0,2.0,1302.0,3107.0,9.0,1300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,155.0,4.37,308.0,119.0,126.0,140.0,122.0,-73.0,3.0,2.4,7.0,6.62,0.78,9.49,968.0,111.0,16.1,86.0,40.0,7.05,200.0,2.43,4906.0,1247.0,1.0,8.0,4.0,1304.0,3107.0,9.0,3400.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,159.0,4.4,308.0,120.0,126.0,140.0,122.0,-74.0,3.0,1.2,7.0,6.42,0.58,9.49,968.0,111.0,16.06,86.0,40.0,7.04,197.0,2.43,4906.0,1251.0,0.0,8.0,3.0,1304.0,3107.0,9.0,7700.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,160.0,4.64,308.0,120.0,126.0,140.0,123.0,-74.0,3.0,0.6,7.0,6.35,0.51,9.49,968.0,111.0,16.06,106.0,49.0,9.14,201.0,2.43,4906.0,2621.0,77.0,5.0,2.0,1304.0,3106.0,11.0,1100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,160.0,4.85,309.0,120.0,125.0,141.0,123.0,-74.0,3.0,0.2,7.0,6.33,0.49,9.49,968.0,111.0,16.03,106.0,49.0,9.15,202.0,2.43,4906.0,2800.0,6.0,7.0,5.0,1306.0,3107.0,11.0,3600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,158.0,4.87,325.0,120.0,126.0,141.0,123.0,-74.0,3.0,0.1,7.0,6.29,0.45,9.49,968.0,111.0,16.06,106.0,49.0,9.14,202.0,2.43,4906.0,2802.0,6.0,7.0,4.0,1305.0,3107.0,11.0,7600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,157.0,4.89,348.0,120.0,126.0,141.0,124.0,-75.0,3.0,0.3,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,5.0,7.0,4.0,1304.0,3104.0,11.0,11500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,145.0,4.9,354.0,120.0,126.0,141.0,124.0,-75.0,3.0,0.4,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,6.0,7.0,4.0,1304.0,3104.0,11.0,13700.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,138.0,4.9,362.0,120.0,126.0,142.0,125.0,-75.0,3.0,0.4,6.99,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,6.0,7.0,4.0,1305.0,3106.0,11.0,15800.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,141.0,4.91,365.0,120.0,126.0,142.0,125.0,-75.0,3.0,0.4,7.0,6.26,0.42,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2805.0,5.0,6.0,4.0,1305.0,3107.0,11.0,18000.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,144.0,4.91,370.0,120.0,126.0,142.0,125.0,-76.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.15,204.0,2.43,4906.0,2802.0,4.0,7.0,4.0,1304.0,3107.0,11.0,20200.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,148.0,4.9,371.0,120.0,126.0,142.0,126.0,-76.0,3.0,0.5,7.0,6.26,0.42,9.49,968.0,111.0,16.06,106.0,49.0,9.14,203.0,2.43,4906.0,2802.0,4.0,7.0,4.0,1304.0,3106.0,11.0,22400.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,153.0,4.91,373.0,120.0,126.0,143.0,126.0,-76.0,3.0,0.5,7.0,6.26,0.42,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2803.0,3.0,7.0,4.0,1304.0,3106.0,11.0,24700.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,156.0,4.91,374.0,120.0,126.0,143.0,126.0,-76.0,3.0,0.5,7.0,6.26,0.42,9.49,968.0,111.0,16.03,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,4.0,6.0,4.0,1304.0,3106.0,11.0,26900.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,155.0,4.91,375.0,120.0,126.0,143.0,127.0,-76.0,3.0,0.6,7.0,6.26,0.42,9.49,968.0,111.0,16.1,106.0,49.0,9.14,204.0,2.43,4906.0,2803.0,3.0,7.0,4.0,1304.0,3107.0,11.0,29100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,158.0,4.92,376.0,120.0,126.0,143.0,127.0,-76.0,3.0,0.5,7.0,6.26,0.42,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,2.0,7.0,4.0,1302.0,3106.0,11.0,31800.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,159.0,4.91,377.0,120.0,126.0,143.0,128.0,-77.0,3.0,0.5,7.0,6.26,0.42,9.49,968.0,111.0,16.06,106.0,49.0,9.15,203.0,2.43,4906.0,2802.0,4.0,7.0,4.0,1304.0,3107.0,11.0,34800.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,159.0,4.92,378.0,120.0,127.0,144.0,128.0,-77.0,3.0,0.6,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2801.0,3.0,6.0,4.0,1304.0,3106.0,11.0,37000.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,158.0,4.92,378.0,120.0,127.0,144.0,129.0,-77.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,205.0,2.43,4906.0,2802.0,4.0,7.0,4.0,1305.0,3107.0,11.0,39200.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,158.0,4.92,379.0,120.0,127.0,144.0,129.0,-77.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2801.0,2.0,7.0,4.0,1304.0,3108.0,11.0,41400.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,157.0,4.92,379.0,120.0,127.0,144.0,129.0,-77.0,3.0,0.4,7.0,6.28,0.44,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,3.0,7.0,4.0,1305.0,3107.0,11.0,43500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,159.0,4.92,379.0,120.0,127.0,144.0,129.0,-77.0,3.0,0.5,7.0,6.27,0.44,9.49,968.0,111.0,16.03,106.0,49.0,9.15,204.0,2.43,4906.0,2802.0,2.0,7.0,4.0,1304.0,3106.0,11.0,45700.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,160.0,4.93,379.0,120.0,127.0,145.0,130.0,-77.0,3.0,0.4,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,205.0,2.43,4906.0,2801.0,3.0,6.0,4.0,1304.0,3107.0,11.0,47900.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,158.0,4.92,379.0,120.0,127.0,145.0,130.0,-77.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,203.0,2.43,4906.0,2802.0,2.0,7.0,4.0,1305.0,3107.0,11.0,50000.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,161.0,4.92,379.0,120.0,127.0,145.0,130.0,-77.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,2.0,7.0,4.0,1305.0,3106.0,11.0,52200.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,158.0,4.92,379.0,120.0,127.0,145.0,131.0,-77.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,2.0,7.0,4.0,1305.0,3107.0,11.0,54300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,158.0,4.92,379.0,120.0,127.0,146.0,131.0,-77.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2801.0,2.0,7.0,4.0,1304.0,3107.0,11.0,56500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,157.0,4.93,379.0,120.0,127.0,146.0,131.0,-77.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.03,106.0,49.0,9.14,205.0,2.43,4906.0,2802.0,2.0,7.0,4.0,1304.0,3107.0,11.0,58600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,161.0,4.93,379.0,120.0,127.0,146.0,131.0,-77.0,3.0,0.5,7.0,6.28,0.44,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,2.0,7.0,4.0,1305.0,3108.0,11.0,60700.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,161.0,4.92,379.0,120.0,128.0,146.0,132.0,-77.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2803.0,3.0,8.0,4.0,1304.0,3107.0,11.0,62800.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,157.0,4.92,379.0,120.0,128.0,147.0,132.0,-78.0,3.0,0.5,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,2.0,8.0,4.0,1304.0,3107.0,11.0,65100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,161.0,4.94,379.0,120.0,128.0,147.0,132.0,-78.0,3.0,0.9,7.0,6.24,0.4,9.49,968.0,111.0,16.06,106.0,49.0,9.14,205.0,2.43,4906.0,2802.0,3.0,8.0,4.0,1305.0,3106.0,11.0,67200.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,160.0,4.94,379.0,120.0,128.0,147.0,132.0,-78.0,3.0,1.3,7.0,6.2,0.36,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,3.0,8.0,4.0,1305.0,3107.0,11.0,69300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,142.0,4.94,379.0,120.0,128.0,147.0,133.0,-78.0,3.0,1.6,7.0,6.18,0.34,9.49,968.0,111.0,16.06,106.0,49.0,9.14,203.0,2.43,4906.0,2803.0,2.0,8.0,4.0,1304.0,3107.0,11.0,71400.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,130.0,4.93,379.0,120.0,128.0,147.0,133.0,-78.0,3.0,1.7,7.0,6.15,0.31,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,2.0,8.0,4.0,1304.0,3107.0,11.0,73500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,135.0,4.93,379.0,120.0,128.0,148.0,133.0,-78.0,3.0,1.7,7.0,6.16,0.32,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2801.0,2.0,8.0,4.0,1304.0,3107.0,11.0,75800.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,146.0,4.93,379.0,120.0,129.0,148.0,134.0,-78.0,3.0,0.8,7.0,6.24,0.4,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2802.0,2.0,8.0,4.0,1305.0,3108.0,11.0,81000.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,150.0,4.94,379.0,120.0,129.0,148.0,134.0,-78.0,3.0,0.4,7.0,6.27,0.43,9.49,968.0,111.0,16.06,106.0,49.0,9.14,204.0,2.43,4906.0,2803.0,2.0,8.0,4.0,1304.0,3106.0,11.0,83100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,153.0,5.0,379.0,120.0,129.0,149.0,134.0,-78.0,3.0,0.3,7.0,6.28,0.44,9.49,968.0,111.0,16.06,106.0,49.0,9.14,206.0,2.43,4906.0,2803.0,2.0,8.0,4.0,1304.0,3107.0,16.0,0.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,153.0,6.58,379.0,120.0,129.0,149.0,135.0,-78.0,3.0,0.2,7.0,6.3,0.46,9.49,968.0,111.0,16.06,179.0,86.0,13.47,219.0,2.43,4906.0,2802.0,5.0,10.0,6.0,1304.0,3110.0,16.0,2300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,156.0,7.08,378.0,120.0,129.0,149.0,135.0,-78.0,3.0,0.1,7.0,6.31,0.47,9.49,968.0,111.0,16.06,179.0,86.0,13.46,223.0,2.43,4906.0,2802.0,4.0,8.0,4.0,1304.0,3106.0,16.0,4600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,155.0,7.14,376.0,120.0,129.0,149.0,135.0,-78.0,3.0,0.0,7.0,6.31,0.47,9.49,968.0,111.0,16.06,179.0,86.0,13.46,226.0,2.43,4906.0,2802.0,2.0,6.0,3.0,1304.0,3107.0,16.0,7100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,159.0,7.18,374.0,120.0,129.0,149.0,135.0,-78.0,3.0,0.1,7.0,6.31,0.47,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,2.0,6.0,2.0,1302.0,3104.0,16.0,10000.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,159.0,7.18,374.0,120.0,130.0,150.0,135.0,-78.0,3.0,0.0,7.0,6.31,0.47,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2801.0,1.0,5.0,2.0,1304.0,3104.0,16.0,12100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,160.0,7.2,372.0,120.0,130.0,150.0,136.0,-78.0,3.0,0.0,7.0,6.3,0.46,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,1.0,5.0,2.0,1304.0,3104.0,16.0,14300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,159.0,7.2,372.0,120.0,130.0,150.0,136.0,-78.0,3.0,0.2,7.0,6.3,0.46,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,1.0,5.0,2.0,1302.0,3103.0,16.0,16500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,23.0,7.22,371.0,120.0,130.0,150.0,136.0,-78.0,3.0,0.3,7.0,6.3,0.46,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2803.0,1.0,5.0,2.0,1302.0,3106.0,16.0,19100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,11.0,7.22,370.0,120.0,130.0,150.0,136.0,-78.0,3.0,0.2,7.0,6.29,0.45,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2803.0,2.0,5.0,2.0,1302.0,3106.0,16.0,21500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,12.0,7.23,370.0,120.0,130.0,151.0,137.0,-78.0,3.0,0.3,7.0,6.29,0.45,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,1.0,5.0,2.0,1302.0,3104.0,16.0,23600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,13.0,7.24,369.0,120.0,131.0,151.0,137.0,-78.0,3.0,0.3,7.0,6.28,0.44,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,1.0,5.0,2.0,1304.0,3104.0,16.0,25800.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,25.0,7.24,369.0,120.0,131.0,151.0,137.0,-78.0,3.0,0.1,7.0,6.28,0.44,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,0.0,5.0,2.0,1302.0,3103.0,16.0,27900.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,53.0,7.24,369.0,120.0,131.0,151.0,137.0,-78.0,3.0,0.3,7.0,6.28,0.44,9.49,968.0,111.0,16.06,179.0,86.0,13.46,226.0,2.43,4906.0,2802.0,0.0,5.0,2.0,1302.0,3106.0,16.0,30000.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,92.0,7.24,369.0,120.0,131.0,151.0,137.0,-78.0,3.0,0.8,7.0,6.24,0.4,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2801.0,0.0,4.0,2.0,1302.0,3104.0,16.0,32100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,112.0,7.24,368.0,120.0,131.0,151.0,137.0,-78.0,3.0,1.1,7.0,6.21,0.37,9.49,968.0,111.0,16.03,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,1.0,5.0,2.0,1302.0,3104.0,16.0,34200.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,122.0,7.26,368.0,120.0,131.0,152.0,138.0,-78.0,3.0,1.4,7.0,6.2,0.36,9.49,968.0,111.0,16.03,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,2.0,5.0,2.0,1302.0,3104.0,16.0,36400.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,133.0,7.25,368.0,119.0,131.0,152.0,138.0,-78.0,3.0,1.6,7.0,6.16,0.32,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,1.0,5.0,2.0,1302.0,3106.0,16.0,38500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,138.0,7.26,368.0,119.0,131.0,152.0,138.0,-78.0,3.0,1.5,7.0,6.16,0.32,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2801.0,2.0,5.0,2.0,1304.0,3103.0,16.0,40000.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,134.0,7.25,368.0,119.0,131.0,152.0,138.0,-78.0,3.0,1.7,7.0,6.16,0.32,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,2.0,5.0,2.0,1302.0,3104.0,16.0,41200.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,134.0,7.25,368.0,119.0,131.0,152.0,138.0,-78.0,3.0,1.7,7.0,6.16,0.32,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,2.0,5.0,2.0,1302.0,3104.0,16.0,41200.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,14.0,7.26,368.0,119.0,132.0,152.0,138.0,-78.0,3.0,1.6,7.0,6.15,0.31,9.49,968.0,111.0,16.06,179.0,86.0,13.46,228.0,2.43,4906.0,2802.0,1.0,6.0,2.0,1304.0,3106.0,16.0,43100.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,10.0,7.25,368.0,119.0,132.0,152.0,138.0,-78.0,3.0,1.6,7.0,6.16,0.32,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2801.0,1.0,6.0,2.0,1304.0,3103.0,16.0,44300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,10.0,7.25,368.0,119.0,132.0,152.0,138.0,-78.0,3.0,1.6,7.0,6.16,0.32,9.49,968.0,111.0,16.06,179.0,86.0,13.46,227.0,2.43,4906.0,2801.0,1.0,6.0,2.0,1304.0,3103.0,16.0,44300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,10.0,7.27,367.0,119.0,132.0,153.0,138.0,-78.0,3.0,1.5,7.0,6.17,0.33,9.49,968.0,111.0,16.03,179.0,86.0,13.46,227.0,2.43,4906.0,2802.0,1.0,6.0,2.0,1304.0,3104.0,16.0,46200.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,12.0,6.17,367.0,119.0,132.0,153.0,138.0,-78.0,3.0,1.5,7.0,6.19,0.35,9.49,968.0,111.0,16.03,128.0,0.0,0.42,215.0,2.43,4906.0,1334.0,106.0,8.0,3.0,1305.0,3107.0,19.0,800.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,12.0,6.17,367.0,119.0,132.0,153.0,138.0,-78.0,3.0,1.5,7.0,6.19,0.35,9.49,968.0,111.0,16.03,128.0,0.0,0.42,215.0,2.43,4906.0,1334.0,106.0,8.0,3.0,1305.0,3107.0,19.0,800.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,11.0,4.5,330.0,119.0,132.0,153.0,139.0,-78.0,3.0,0.0,7.0,6.1,0.0,9.49,968.0,111.0,16.03,127.0,0.0,0.01,212.0,2.43,4906.0,52.0,1.0,3.0,8.0,1042.0,2191.0,20.0,1500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,12.0,4.45,318.0,119.0,132.0,153.0,139.0,-78.0,3.0,0.0,7.0,6.0,0.0,9.49,968.0,111.0,16.03,127.0,0.0,0.0,210.0,2.43,4906.0,5.0,0.0,0.0,6.0,1008.0,2017.0,20.0,2700.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,12.0,4.45,318.0,119.0,132.0,153.0,139.0,-78.0,3.0,0.0,7.0,6.0,0.0,9.49,968.0,111.0,16.03,127.0,0.0,0.0,210.0,2.43,4906.0,5.0,0.0,0.0,6.0,1008.0,2017.0,20.0,2700.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,20.0,4.34,315.0,119.0,132.0,153.0,139.0,5.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.43,4906.0,1.0,0.0,0.0,5.0,1005.0,2003.0,21.0,600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,20.0,4.34,315.0,119.0,132.0,153.0,139.0,5.0,3.0,0.0,7.0,5.89,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,209.0,2.43,4906.0,1.0,0.0,0.0,5.0,1005.0,2003.0,21.0,600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,52.0,4.28,313.0,119.0,132.0,153.0,138.0,4.0,3.0,0.0,7.0,5.91,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.43,4906.0,1.0,0.0,0.0,3.0,1002.0,2003.0,21.0,2600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,52.0,4.28,313.0,119.0,132.0,153.0,138.0,4.0,3.0,0.0,7.0,5.91,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.43,4906.0,1.0,0.0,0.0,3.0,1002.0,2003.0,21.0,2600.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,65.0,4.24,312.0,119.0,133.0,153.0,138.0,4.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.43,4906.0,1.0,0.0,0.0,2.0,1002.0,2001.0,21.0,4500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,65.0,4.24,312.0,119.0,133.0,153.0,138.0,4.0,3.0,0.0,7.0,5.9,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,208.0,2.43,4906.0,1.0,0.0,0.0,2.0,1002.0,2001.0,21.0,4500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,113.0,4.19,325.0,119.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.0,207.0,2.43,4906.0,1.0,0.0,0.0,2.0,1001.0,2003.0,22.0,4000.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,123.0,4.19,326.0,119.0,133.0,153.0,137.0,3.0,3.0,0.0,7.0,5.84,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,207.0,2.43,4906.0,1.0,0.0,0.0,2.0,1002.0,2001.0,23.0,1300.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,135.0,4.17,426.0,119.0,133.0,153.0,137.0,7.0,3.0,0.0,7.0,5.79,0.0,9.49,13.0,111.0,16.03,127.0,0.0,0.01,206.0,2.43,4906.0,1.0,0.0,0.0,2.0,1001.0,2003.0,23.0,3500.0,87.0,1890.0
62355,93.7,E,B,A,B,C,C,C,C,16,141.0,3.6,457.0,119.0,133.0,153.0,137.0,3.0,3.0,0.0,7.0,5.79,0.0,9.49,12.0,10.0,1.41,2.0,0.0,0.01,189.0,2.43,4906.0,1.0,0.0,0.0,4.0,321.0,1254.0,24.0,600.0,87.0,1890.0
